Tkl,TklW,Def 3rd tk,Mid 3rd tk,Att 3rd tk,Tkl%,Press,Succ,Press%,PressDef 3rd,PressMid 3rd,PressAtt 3rd,Blocks,ShotsBlock,ShSv,Pass,Int,Clr,Err,Rk,W,D,L,GF,GA,GDiff,Pts,Poss,Gls,Ast,PK,PKatt,CrdY,CrdR,G+A,G-PK,G+A-PK
0.36279202992971393,0.24718514755355017,-0.07297112372089759,0.5641124044961259,0.18670141848891414,0.2944612906414892,0.9710702393919918,0.887880459459455,0.11717842394993042,0.5783920410125415,1.0,0.662411402893398,-0.009772750735475108,-0.08533758439358513,0.020928047354270677,0.02875320523305021,0.7346991558440399,0.5280998372636165,0.2480439451992676,0.26273500092368646,-0.2591993479204455,-0.007928934843423129,0.2590925146957384,-0.29617017031990495,0.03645702076611923,-0.173907627419346,-0.2663414887872434,-0.3725360205761709,-0.2702402459130173,0.027392443671608185,-0.7186682807314518,-0.6651064111340323,0.016862752701555444,-0.13918864794726601,-0.14616195246413033,-0.060473326691714055,-0.020164568767336313
0.22718956195173154,0.21116793519525057,-0.43359850961439217,0.5633089014582193,0.421393682529822,-0.2591728130765446,0.6572145799332964,0.7787740917458574,0.3943529503548872,-0.03262639376926431,0.662411402893398,1.0,0.3773037923753915,0.10398315857871968,-0.44156926022928855,0.4159475137890194,0.27248975078638965,0.44079755004863824,-0.1285760269048145,-0.0057103828374726814,-0.07421434251544469,0.30728983359725004,-0.07578068558225844,-0.15505503418855313,-0.1732499351570187,0.03258334553708719,-0.024359607821407062,-0.10746119867488736,-0.09569125291499661,0.10888777199119741,-0.7090756528493353,-0.5400566478803981,0.3111710457533074,0.051332910085677856,-0.008044656341613844,0.11752934905026283,0.11436409158091486
0.1161163764095886,-0.08412974921634964,-0.2979101416576952,0.3341733918714006,0.26436390703548746,-0.2825180722025982,0.06418019926162793,0.15000421422737076,0.14125409338704692,-0.12893540650834837,-0.009772750735475108,0.3773037923753915,1.0,0.6370241026612917,-0.22699310457245947,0.9295574610687098,-0.10044520914443789,0.5204489167048477,-0.3547956258001553,-0.5915939522799887,0.4408049182785925,0.3486538157725772,-0.6029940304080426,0.4430676415579494,-0.5465264124260828,0.5764031107184818,0.509144407038325,-0.16795008770927847,0.48501239989376727,0.62735362614061,-0.2542786406257954,-0.22002623414149863,-0.1503613702050375,-0.5750596535704825,0.5675645609648674,0.5967080873851958,0.6290347303113617
-0.28774225702996825,-0.40735619902953174,-0.04780018590230044,-0.2767532979630175,-0.31482825997117964,-0.09869661124372323,0.08634919319692039,-0.14403268467776306,-0.44018284063718066,0.24667230260194883,-0.08533758439358513,0.10398315857871968,0.6370241026612917,1.0,-0.12520341754709538,0.3079578919408172,-0.40788763800024824,0.6592176924950756,-0.017349630748243763,-0.02411775054005131,-0.21462410603835874,0.5221593296707666,-0.041601739741750125,0.13982478484946764,0.08215840124031998,0.01823042895645746,-0.13189398392629217,-0.22615819288176434,0.17942251504216905,0.27867560857149987,-0.4162882246040045,-0.40459537475303214,-0.16422651469450775,-0.2584093632166791,0.22663218146386896,0.31302756745117105,0.30660391774383916
0.2631927792727551,0.18863646138705703,0.5179929832057844,0.027982417302823803,-0.15398371554332066,0.4698674823438312,0.04741224109234806,-0.2030884655153256,-0.48123609211353385,0.44599815801273707,0.020928047354270677,-0.44156926022928855,-0.22699310457245947,-0.12520341754709538,1.0,-0.22028012010919648,0.46255935858451375,-0.0024097905641696513,0.13506340259202218,0.30338993810845893,-0.1187420391528717,-0.6275794230242017,0.4209603748947204,-0.29102692276106445,0.2900421910237193,-0.334293777127109,-0.2266225704194863,-0.5839272728872645,-0.2993781205033938,-0.08263513630944415,0.08776719906943023,-0.03948362845661191,-0.08939737973798992,0.0,-0.20694855831390302,-0.34188983781648985,-0.22500097287410792
0.2809351574677312,0.09099368748213633,-0.34482840039606444,0.5448122755656442,0.47686159029028125,-0.30148840592874443,0.03791436494623153,0.25402755112515046,0.38486982304812006,-0.27711397719649933,0.02875320523305021,0.4159475137890194,0.9295574610687098,0.3079578919408172,-0.22028012010919648,1.0,0.07111080426920154,0.3270655988327583,-0.4296020851205264,-0.7186290564836286,0.6467052969472464,0.1805825601139545,-0.7243371965446248,0.47997310130823984,-0.7138347578558147,0.7026958109667047,0.6914841091895163,-0.0991229596191555,0.5128039509783107,0.6410154914214917,-0.1147374882458061,-0.07805450768053561,-0.10703493286543224,-0.5861654993004224,0.5921131283591089,0.5867620266366043,0.6297328823575328
0.6093150965653698,0.5458659055888557,0.1907976178423326,0.669409902729247,0.3060931132901102,0.3109781109493967,0.6512848213425511,0.6679042304633572,0.20903717260247773,0.44089539590178806,0.7346991558440399,0.27248975078638965,-0.10044520914443789,-0.40788763800024824,0.46255935858451375,0.07111080426920154,1.0,0.2057703260755799,0.1829944884427557,-0.007484578942530351,0.165694473896348,-0.5072611798285559,0.08256879170518704,-0.15364454699045954,-0.1756299008845683,0.03482975758203733,0.08436482387979592,-0.44579143374762953,-0.15397387268072027,0.12845928199903275,-0.25539542909063606,-0.33631445333098536,-0.1081657469250166,-0.25327454975835445,-0.027553987733905962,-0.07231898113382017,0.02207244200999038
0.3645042410285322,0.17809142803112196,0.2655719260444613,0.2811506147533796,0.1463561649743059,0.2731747839990857,0.6638638431239235,0.49912417506074735,-0.1307469740486178,0.6116900862092889,0.5280998372636165,0.44079755004863824,0.5204489167048477,0.6592176924950756,-0.0024097905641696513,0.3270655988327583,0.2057703260755799,1.0,0.23999307054588584,0.12120116283285849,-0.3027085497124607,0.3637218486194336,0.12189510840847567,-0.11122340009159656,0.09692273105597257,-0.11880866996148721,-0.2485168458589514,-0.3512999147869452,-0.08841281952378825,0.15664675829892016,-0.8087012633505806,-0.816571216077052,0.05133737449635867,-0.21482646229525484,0.01891683605792886,0.1550681230136239,0.16378110404405163
0.11222500909900507,-0.026546884383568697,0.5932653911606254,-0.18501883325826327,-0.36830596157003326,0.7042435328709855,0.3314608339814102,0.04510311001362843,-0.42777348107945334,0.6062620110013728,0.2480439451992676,-0.1285760269048145,-0.3547956258001553,-0.017349630748243763,0.13506340259202218,-0.4296020851205264,0.1829944884427557,0.23999307054588584,1.0,0.4370866917665225,-0.47238327670358526,0.3177131089295615,0.31127410706681075,-0.5164298628719342,0.30700693742091534,-0.45971779640565114,-0.4297103521775514,-0.45180901116735256,-0.5649183568491051,-0.5236868359787972,-0.10884252643374087,-0.303484413361298,0.15245346326040426,-0.05643077571406073,-0.5624523698701378,-0.5666018752009975,-0.5581233452155852
-0.07332418825909501,-0.09293826346659323,0.35815850264566657,-0.31977432515335086,-0.2636921315958499,0.4679772381406917,0.35939273624900064,0.03843677618148774,-0.4964828932136336,0.5581960458011281,0.26273500092368646,-0.0057103828374726814,-0.5915939522799887,-0.02411775054005131,0.30338993810845893,-0.7186290564836286,-0.007484578942530351,0.12120116283285849,0.4370866917665225,1.0,-0.9478614589511769,-0.05207556439232953,0.9586519307152732,-0.6858830012351417,0.9386227454242988,-0.9518005337708971,-0.977848997170458,-0.328420615950718,-0.683333110713327,-0.5363266055983872,-0.3195322211235268,-0.22360679774997896,0.3696664335600858,0.6197116694007703,-0.6434945922961693,-0.6366841281875506,-0.6074799510125451
0.1810035929640657,0.19648533949768932,-0.30256834321926757,0.40391819271608403,0.3497295650855822,-0.4395199133010596,-0.3875745683058678,-0.034400281736099825,0.5485723669585936,-0.5694624325691877,-0.2591993479204455,-0.07421434251544469,0.4408049182785925,-0.21462410603835874,-0.1187420391528717,0.6467052969472464,0.165694473896348,-0.3027085497124607,-0.47238327670358526,-0.9478614589511769,1.0,-0.21428425765606735,-0.8809599767724491,0.6781392897238055,-0.8923790816914595,0.9181417598356,0.9864999044006075,0.26081660999257944,0.670171566275802,0.5609047249870763,0.4767433994474959,0.39348181859859543,-0.3355698478345781,-0.5577383196739141,0.6480727420039091,0.5766925320159851,0.5851513876345501
-0.2906564928458008,-0.45239510747529343,-0.20292183542596892,-0.14073512548506972,-0.3178884625298483,-0.060363058255836315,0.06751830354385192,-0.06851688321671671,-0.22907670924411797,-0.06675704480982389,-0.007928934843423129,0.30728983359725004,0.3486538157725772,0.5221593296707666,-0.6275794230242017,0.1805825601139545,-0.5072611798285559,0.3637218486194336,0.3177131089295615,-0.05207556439232953,-0.21428425765606735,1.0,-0.27342334433907045,-0.023989529818494355,-0.13378604032047253,0.0738066249777235,-0.05143353210759283,0.06106537010305504,-0.016756615217978884,-0.15976299048435444,-0.33587786341909465,-0.34378852956051503,0.2462122326841664,-0.15286658657948451,-0.08368832010929125,0.07850954839756562,-0.02905612978737363
-0.037439938493907435,0.025667386021594858,0.39626403616665695,-0.3295877191189141,-0.19040362822939122,0.4620679383127168,0.34896246294336003,0.06706889572015107,-0.42924208556632115,0.5931287843625643,0.2590925146957384,-0.07578068558225844,-0.6029940304080426,-0.041601739741750125,0.4209603748947204,-0.7243371965446248,0.08256879170518704,0.12189510840847567,0.31127410706681075,0.9586519307152732,-0.8809599767724491,-0.27342334433907045,1.0,-0.6561887340410212,0.9435987554754386,-0.9399123795391309,-0.946557524199891,-0.2864267583440356,-0.6518463101541739,-0.4749652038808359,-0.3067680172273083,-0.22094234986955302,0.2111826851240737,0.6232984760125468,-0.5976594338346004,-0.6059421866921758,-0.5621626805756366
0.07684389059574274,-0.07097218738501222,-0.2737144084383535,0.2618517207918058,0.2367139801092724,-0.6070690625094612,-0.3709544840803685,-0.1162950738602513,0.390844629793568,-0.4136758402857354,-0.29617017031990495,-0.15505503418855313,0.4430676415579494,0.13982478484946764,-0.29102692276106445,0.47997310130823984,-0.15364454699045954,-0.11122340009159656,-0.5164298628719342,-0.6858830012351417,0.6781392897238055,-0.023989529818494355,-0.6561887340410212,1.0,-0.5032622074661793,0.8315518424900977,0.6893252482747655,0.3755451384983809,0.9956754640241801,0.8500245835629245,0.41070106511037335,0.4821593715708208,-0.183547562620021,-0.41848307695888737,0.9618060382522434,0.9391035864884092,0.92184971251014
-0.08684449853652691,-0.06243060142517059,0.4434070114328876,-0.44549401018068924,-0.20334407806739968,0.3444513206056102,0.15627137198557492,-0.10778023686827196,-0.44280161693723286,0.48321321197605527,0.03645702076611923,-0.1732499351570187,-0.5465264124260828,0.08215840124031998,0.2900421910237193,-0.7138347578558147,-0.1756299008845683,0.09692273105597257,0.30700693742091534,0.9386227454242988,-0.8923790816914595,-0.13378604032047253,0.9435987554754386,-0.5032622074661793,1.0,-0.8984692461123166,-0.9348216451663873,-0.18404476693053134,-0.5061528156338058,-0.40724512617569664,-0.1797095344739477,-0.06777812346785794,0.32491192329854196,0.6800289430640071,-0.4830016075359762,-0.49202332805543564,-0.46722358967221495
0.09486355325458203,0.00407057526719553,-0.42407759392105643,0.41939205205503854,0.2509715124856781,-0.5298369055236685,-0.2889171142661267,0.010193384288651441,0.4831982714112974,-0.5207737494519251,-0.173907627419346,0.03258334553708719,0.5764031107184818,0.01823042895645746,-0.334293777127109,0.7026958109667047,0.03482975758203733,-0.11880866996148721,-0.45971779640565114,-0.9518005337708971,0.9181417598356,0.0738066249777235,-0.9399123795391309,0.8315518424900977,-0.8984692461123166,1.0,0.9511061524530523,0.3091016256433302,0.8312127180129236,0.693636746721878,0.3241765385032379,0.2885348560633185,-0.30210076959581006,-0.6497251850061767,0.7991237212908168,0.7933883648091872,0.7686815141419465
0.13633239806774913,0.12504484627452392,-0.3433748586800892,0.3893813377047827,0.30427660896663594,-0.4594968329307443,-0.384946450023165,-0.04665902726729815,0.5224685068772074,-0.593425435385234,-0.2663414887872434,-0.024359607821407062,0.509144407038325,-0.13189398392629217,-0.2266225704194863,0.6914841091895163,0.08436482387979592,-0.2485168458589514,-0.4297103521775514,-0.977848997170458,0.9864999044006075,-0.05143353210759283,-0.946557524199891,0.6893252482747655,-0.9348216451663873,0.9511061524530523,1.0,0.2769036758476387,0.6823914840856328,0.5466983095919472,0.43112282015552617,0.34466774213487056,-0.30181631483555355,-0.5958752016466853,0.6485755518775889,0.6027880579159945,0.5934025520192895
-0.14165658616281304,0.14772066804750655,-0.2354390123266267,-0.12487913010825723,0.23889404416364848,-0.5174282922420326,-0.48299798414195627,-0.14212888698771634,0.554674938642891,-0.6318645289803633,-0.3725360205761709,-0.10746119867488736,-0.16795008770927847,-0.22615819288176434,-0.5839272728872645,-0.0991229596191555,-0.44579143374762953,-0.3512999147869452,-0.45180901116735256,-0.328420615950718,0.26081660999257944,0.06106537010305504,-0.2864267583440356,0.3755451384983809,-0.18404476693053134,0.3091016256433302,0.2769036758476387,1.0,0.35507655711450625,-0.04391319743635532,0.2260267021976701,0.2914169930468876,0.02858073217769203,0.3284982475830395,0.18306464285913204,0.3042334894898111,0.1457450716355731
0.05217081257714302,-0.09166734026186124,-0.33336980567058266,0.2757232125626351,0.23677697877028916,-0.649037535193216,-0.3423348767456884,-0.09196713497772048,0.3855504417917969,-0.4239297115275749,-0.2702402459130173,-0.09569125291499661,0.48501239989376727,0.17942251504216905,-0.2993781205033938,0.5128039509783107,-0.15397387268072027,-0.08841281952378825,-0.5649183568491051,-0.683333110713327,0.670171566275802,-0.016756615217978884,-0.6518463101541739,0.9956754640241801,-0.5061528156338058,0.8312127180129236,0.6823914840856328,0.35507655711450625,1.0,0.8763635376265952,0.362526830470856,0.4522639278537134,-0.18549213918005175,-0.41560768614447374,0.9758022547035231,0.9581937547381866,0.9445487869321985
0.19373959571014562,-0.038806488762766704,-0.30376802341055514,0.4355590507886745,0.32753544922037425,-0.4720062589419978,0.002845422904652042,0.17534169096136146,0.31123080128284336,-0.11670964164371532,0.027392443671608185,0.10888777199119741,0.62735362614061,0.27867560857149987,-0.08263513630944415,0.6410154914214917,0.12845928199903275,0.15664675829892016,-0.5236868359787972,-0.5363266055983872,0.5609047249870763,-0.15976299048435444,-0.4749652038808359,0.8500245835629245,-0.40724512617569664,0.693636746721878,0.5466983095919472,-0.04391319743635532,0.8763635376265952,1.0,0.13643781478482372,0.26165157441255316,-0.2427234319919777,-0.5213993485391182,0.96033571643778,0.8985699186810053,0.9693687396365701
-0.18937930171613188,-0.164982054182467,0.040273260480227474,-0.297056911609982,-0.0960773689359379,-0.15064146416307736,-0.788903541906296,-0.6316181730896779,0.08447348779184623,-0.4570828565867348,-0.7186682807314518,-0.7090756528493353,-0.2542786406257954,-0.4162882246040045,0.08776719906943023,-0.1147374882458061,-0.25539542909063606,-0.8087012633505806,-0.10884252643374087,-0.3195322211235268,0.4767433994474959,-0.33587786341909465,-0.3067680172273083,0.41070106511037335,-0.1797095344739477,0.3241765385032379,0.43112282015552617,0.2260267021976701,0.362526830470856,0.13643781478482372,1.0,0.9324988851868397,-0.1781632559413043,-0.10035992204044288,0.2752544950424375,0.08109922555528414,0.10763221546868419
-0.20955377205467118,-0.21010798311586512,-0.13207982711188782,-0.23452896404722595,0.035594675122685666,-0.31354536762617186,-0.735605777112328,-0.5303003445620443,0.18912570562964834,-0.5301502495169319,-0.6651064111340323,-0.5400566478803981,-0.22002623414149863,-0.40459537475303214,-0.03948362845661191,-0.07805450768053561,-0.33631445333098536,-0.816571216077052,-0.303484413361298,-0.22360679774997896,0.39348181859859543,-0.34378852956051503,-0.22094234986955302,0.4821593715708208,-0.06777812346785794,0.2885348560633185,0.34466774213487056,0.2914169930468876,0.4522639278537134,0.26165157441255316,0.9324988851868397,1.0,-0.05562003399442753,0.04167571185654131,0.3816869871271544,0.19555382466428525,0.22821388378292246
0.4315979860265183,0.3175127314306677,0.2632058936832406,0.3149432206849608,0.3141369835467106,-0.15374804231226813,0.0313006491444989,0.06251654621617418,0.09071146373892677,-0.19376083369286257,0.016862752701555444,0.3111710457533074,-0.1503613702050375,-0.16422651469450775,-0.08939737973798992,-0.10703493286543224,-0.1081657469250166,0.05133737449635867,0.15245346326040426,0.3696664335600858,-0.3355698478345781,0.2462122326841664,0.2111826851240737,-0.183547562620021,0.32491192329854196,-0.30210076959581006,-0.30181631483555355,0.02858073217769203,-0.18549213918005175,-0.2427234319919777,-0.1781632559413043,-0.05562003399442753,1.0,0.6308181812458034,-0.2160729255060438,-0.1461200498812797,-0.19409684303101613
0.03577790697357693,0.2977067386981551,0.22164668516631134,-0.21198209893030007,0.15508328991759882,-0.15216769162538085,-0.12779950017872538,-0.08555260459050429,0.06497082710105524,-0.1773193881173051,-0.13918864794726601,0.051332910085677856,-0.5750596535704825,-0.2584093632166791,0.0,-0.5861654993004224,-0.25327454975835445,-0.21482646229525484,-0.05643077571406073,0.6197116694007703,-0.5577383196739141,-0.15286658657948451,0.6232984760125468,-0.41848307695888737,0.6800289430640071,-0.6497251850061767,-0.5958752016466853,0.3284982475830395,-0.41560768614447374,-0.5213993485391182,-0.10035992204044288,0.04167571185654131,0.6308181812458034,1.0,-0.48051994045015617,-0.42020356763283934,-0.4824924655881759
0.124131143906426,-0.06601175647913199,-0.32638291024560073,0.3613775677520242,0.289138892155259,-0.5866448809160043,-0.1992804246472723,0.025154102484202846,0.3659952565212546,-0.2998749863818725,-0.14616195246413033,-0.008044656341613844,0.5675645609648674,0.22663218146386896,-0.20694855831390302,0.5921131283591089,-0.027553987733905962,0.01891683605792886,-0.5624523698701378,-0.6434945922961693,0.6480727420039091,-0.08368832010929125,-0.5976594338346004,0.9618060382522434,-0.4830016075359762,0.7991237212908168,0.6485755518775889,0.18306464285913204,0.9758022547035231,0.96033571643778,0.2752544950424375,0.3816869871271544,-0.2160729255060438,-0.48051994045015617,1.0,0.9606455494825207,0.9853754744754669
0.12356825873128564,-0.0390175275556345,-0.36506142481481213,0.39573369582490864,0.28798493591290963,-0.6437557694628663,-0.11725861066811982,0.10385413904438885,0.39131395120551604,-0.30857574591591885,-0.060473326691714055,0.11752934905026283,0.5967080873851958,0.31302756745117105,-0.34188983781648985,0.5867620266366043,-0.07231898113382017,0.1550681230136239,-0.5666018752009975,-0.6366841281875506,0.5766925320159851,0.07850954839756562,-0.6059421866921758,0.9391035864884092,-0.49202332805543564,0.7933883648091872,0.6027880579159945,0.3042334894898111,0.9581937547381866,0.8985699186810053,0.08109922555528414,0.19555382466428525,-0.1461200498812797,-0.42020356763283934,0.9606455494825207,1.0,0.9787395672799794
0.16367676440751588,-0.03915804194134705,-0.34155672470595283,0.42780388758811905,0.3128972283249306,-0.5756437162891122,-0.06313328696216997,0.1388073136351154,0.3602918670737202,-0.22364161745821884,-0.020164568767336313,0.11436409158091486,0.6290347303113617,0.30660391774383916,-0.22500097287410792,0.6297328823575328,0.02207244200999038,0.16378110404405163,-0.5581233452155852,-0.6074799510125451,0.5851513876345501,-0.02905612978737363,-0.5621626805756366,0.92184971251014,-0.46722358967221495,0.7686815141419465,0.5934025520192895,0.1457450716355731,0.9445487869321985,0.9693687396365701,0.10763221546868419,0.22821388378292246,-0.19409684303101613,-0.4824924655881759,0.9853754744754669,0.9787395672799794,1.0
